gene	UT1	UT2	Ab1	Ab2	L1	L2	LAb1	LAb2
Sdcbp	50.0255482	48.29178784	46.15669766	57.51714608	71.50267326	66.44719897	54.10199414	61.37283346
Nr4a3	0.027005955	0.051246287	0.0278909	0.005820691	5.768000311	6.813469352	5.045167547	5.485384788
Cd99l2	7.245354729	6.603144765	4.13028703	6.167085345	3.955781721	3.950570297	3.429554936	3.187700899
Slc31a1	22.32608182	20.49211625	17.74192471	22.09377052	27.45787815	26.25131873	21.68785365	23.26395356
Szt2	5.503620916	5.784073197	3.487253184	3.19111342	2.513019843	3.245884844	2.543342228	2.276400771
Cnnm2	3.282160568	3.662607423	3.413501151	2.286362133	2.848549913	3.120760583	2.437082436	2.557558326
Zbtb5	3.505827306	3.68675345	2.334512769	2.536242943	2.579014222	3.033525491	2.514618629	2.180566066
Ubxn2b	2.685818544	3.269179195	2.712025263	2.547265098	2.000254022	2.202719139	1.48961645	2.026180912
Enox2	5.514038917	5.87805697	6.770739377	6.616090246	6.514834399	7.233827135	6.119524664	5.380891807
Nek6	4.445129077	4.330620665	3.458028128	3.618529851	3.853820406	3.874920496	3.25426949	3.210042449
Pnpla8	1.707267048	2.191173534	2.03515467	2.442638652	3.45524835	4.057782892	2.81639333	3.466911473
Ddx6	29.06813496	34.57595939	16.93987204	21.41218703	20.22064508	22.83491728	16.50845676	19.49873199
Fam193a	6.357242374	7.339592786	7.701401667	3.326061006	4.069272426	4.493856248	3.564849069	3.59568583
Shoc2	6.285643457	8.154110274	7.198309447	6.071467653	9.64806793	9.657823462	7.043935419	9.099509833
Snx27	25.85691743	25.80593313	14.39820648	15.87564147	14.70440322	16.99505555	12.64413094	13.85984542
Klhl42	3.253694376	3.488116452	2.252675672	2.909893623	2.279760571	2.302791753	2.069263218	1.762202434
Bcas2	28.7357539	25.47126515	35.49811333	33.61409313	30.71599376	30.22703959	24.50458236	26.44488017
Trim3	5.579400387	5.774959717	4.362787094	4.480954096	4.482841129	4.565595318	3.919321747	3.64503028
A630089N07Rik	0.731107584	0.652846314	1.355188736	1.008318623	0.800477347	0.573608583	0.607832529	0.540827294
Ankrd16	3.452934719	3.466491063	2.349340649	3.125542465	5.456466105	5.917298384	4.581043303	4.926789156
Ogfod1	9.483385423	10.65152123	7.715743153	6.226348357	8.653191341	9.596162109	7.360036926	7.894177248
Ccnt2	4.717894304	5.602114734	3.922642206	4.268197223	5.871619798	6.200919001	4.403397353	5.686945729
Eif4g3	23.34909104	27.68150667	21.1127494	12.20675012	15.08015251	14.82487745	12.19000285	12.80429721
Gcn1	15.8412338	14.91276377	9.115396758	8.770313736	8.366934839	8.77759636	7.621968813	6.706493903
Zfp384	9.260866307	9.54129928	12.35597457	6.887200625	5.18289113	5.644881806	4.760193288	4.287900227
Fmc1	10.27314199	4.979260758	3.362680172	21.79926397	16.54141596	18.24326663	17.75416829	11.31257385
Sf1	67.38234472	72.38840677	79.47546147	46.2972459	33.46471846	35.21454178	28.93704098	28.45107387
Ids	7.307840641	8.56552637	6.403845191	4.580651386	4.171710176	4.777174906	3.343851183	4.133313729
Cggbp1	30.97982525	34.54729078	22.0637407	24.17121692	18.83063631	19.5237012	14.29960573	17.74082246
Stard5	4.346467791	3.879842681	3.24943676	4.135863008	5.421195897	5.825907121	4.936083763	4.457208356
Klhdc1	1.592049505	1.400377164	0.931526734	1.049786713	1.31829639	1.308883632	0.907094818	1.287015647
Arih1	19.96262233	22.64434572	17.35477351	16.86581199	20.17492261	21.44709233	16.77391629	17.98576674
Emilin2	73.21088942	77.22347984	52.25227642	49.29112684	35.28984787	37.66172282	31.16871621	29.75024318
Fancd2	8.345321034	8.801235392	6.682363419	7.59140908	3.224705261	3.631149561	2.932016945	2.793012653
Tom1l1	6.994488171	7.519202134	8.996687016	6.718753667	7.28663965	7.966331708	6.295432165	6.440360755
Tspan5	5.380492597	5.297924088	4.875699498	4.699757163	2.952656981	2.635785268	2.361547629	2.304503143
Haus6	6.541815985	8.047168467	6.51165784	7.734214183	7.103453944	8.035114672	5.557598853	7.081304656
Fhip2a	6.590070736	7.288185602	4.9665534	4.626162917	4.828904585	5.834282189	4.124855111	4.777314781
Gm8013	0.777885986	1.354612287	0.647314914	0.866623875	0.73357163	0.386618183	0.344491408	0.590603874
Man1a	1.739325598	1.92991407	1.527545759	1.486487779	1.733293187	1.777498601	1.442630925	1.488036335
P3h3	5.823755967	4.410903569	3.829345223	4.588825952	3.600154102	3.798819951	3.30820592	2.867935344
Smim14	2.506503454	2.399692936	2.09825997	2.172576455	1.70804704	1.578485216	1.31129086	1.432049271
Tcp11l1	4.399155906	4.840635481	3.062484844	3.037903296	4.931557604	5.311757493	4.192482361	4.356915052
Trim34a	0.457441149	0.677929501	0.539537471	0.537785113	0.91080807	1.14710152	0.952708207	0.76439082
Nr1d1	2.860848597	3.498958482	3.642743532	1.302429205	8.201590221	8.144479372	7.132519633	6.505887797
Fem1c	8.072624159	8.965271765	6.718244384	6.941090837	8.63265308	8.670830548	6.514662144	7.922514215
Specc1	8.924373057	9.950136	8.932849519	5.975198485	11.19077427	11.09486131	9.375869123	9.217286751
Nlrc5	3.820171961	3.825989573	2.410958248	2.693750626	5.120432303	5.179061773	4.384497863	4.207957631
Klhl20	3.459587043	3.923154478	2.916382846	2.401986839	2.565090244	3.237686354	2.307884318	2.533037629
Katnal1	1.472036823	1.729243316	1.031707959	0.961700671	1.126362625	1.318778789	1.030901272	1.008681344
Rnf213	19.87653913	23.61448925	11.86652694	9.429661012	19.27406189	20.73751128	16.46332601	16.91169368
Map3k9	0.879680426	1.273616114	0.834631178	0.445791238	0.220691012	0.207907639	0.202274721	0.155182044
Klhl18	2.827415248	3.251611804	2.749948534	2.278229623	1.470226172	1.653607513	1.441815308	1.163394639
Actr2	94.77863527	97.64060711	80.7078286	116.5488642	169.466298	164.1517767	128.5518405	149.6147618
Urb1	7.547916058	7.204570719	4.207702032	3.957152878	4.856612239	5.614614743	4.542714628	4.18790442
Wac	15.9101754	19.52531208	25.93325866	14.71301569	13.27769914	13.64528379	11.04895031	11.3968055
Frs3	1.257777036	1.275111827	0.860804983	0.829990861	0.577763496	1.066213469	0.77900004	0.591579403
Cln8	12.14512648	10.45123275	7.225640402	9.085528084	13.47085854	12.55266286	10.72907252	10.9627749
Cdk8	8.238813201	9.181480629	8.746557437	8.719207623	9.410867329	10.06270574	7.849212081	8.38190672
Rif1	3.711344864	5.499261436	5.6454469	6.124360766	4.214522331	4.391210953	3.152740826	4.019815424
Alg11	7.472120075	7.883976443	6.173482816	7.939269585	3.889829258	4.878088859	3.643330401	3.662934754
Srebf2	76.19604355	80.0166035	49.29410039	45.05708007	38.86341999	39.58978372	33.05583697	32.3120787
Arhgdig	1.766669266	1.718757224	1.092959076	1.936026408	1.715481549	1.496819936	1.482909143	1.193583583
Tmem123	54.39182457	62.69186	61.84648381	50.47928875	60.36558808	61.24171715	44.75852414	56.56153423
Cep128	1.460856161	1.958354577	2.577078232	1.624597197	0.723210539	0.763532799	0.603417426	0.635296783
Dusp16	4.685910706	5.198891885	3.153144443	3.794095354	18.89344798	19.16327381	15.48763928	16.2178529
Dlg1	4.648534188	5.568778779	4.312219362	3.91785672	3.971795326	4.187885216	3.165344596	3.631753767
Stk19	5.392335512	4.963972625	4.392891958	6.411898554	4.985074208	5.200678332	3.892768072	4.591419067
Nsd2	8.434540336	9.510621041	7.172519843	6.908306336	6.713942209	7.101397221	5.449311023	6.058085579
4930581F22Rik	0.434490167	0.604310111	0.497807368	0.438971389	0.566050763	0.634128773	0.431229813	0.568217152
4930430F08Rik	1.016344435	1.233468997	1.061105973	1.027405249	2.021238641	1.955491447	1.485521979	1.825960333
Map2k3os	2.429504719	2.604056742	2.913394439	1.988870801	2.161437095	3.025322689	2.231904457	2.08714231
Inpp5k	5.507414873	5.324695276	6.734118646	6.162972333	2.066451736	2.057092669	1.730165194	1.703382135
Gtf2ird1	2.062871534	1.948470237	1.475997083	1.484524858	1.498650793	1.452186761	1.322256573	1.13468399
Gm14322	0.888219787	0.978665144	0.832250901	1.236648447	0.649181795	0.639805085	0.521651441	0.551504146
Trim35	25.94765985	23.59461422	15.17327115	20.75966992	19.8494433	22.51421823	18.25191518	17.01583922
Ndufb8	1.941540658	2.136669276	2.315519885	3.544663735	0.983306132	1.195127476	0.904499823	0.909028097
Ralbp1	27.75380273	31.02470663	26.61179767	20.03605451	14.8232843	16.46407134	12.6118656	13.43135868
Srgap2	11.24240425	12.99329921	11.06294425	7.559289098	12.78147987	13.27548208	10.69505483	10.99317279
Dcp1a	7.609459998	7.701636862	5.161148851	4.820776328	7.466136495	7.707184159	6.324915963	6.302425878
Rbfa	23.0856445	20.06445761	18.75306391	21.42343643	13.60280678	14.66656776	11.69233848	11.83247812
Chic2	3.051279614	3.116747356	2.780906208	2.946930043	4.012758468	3.88370758	3.191920961	3.377892956
Stk4	29.6299237	31.00957291	25.59239692	21.58999825	18.06243989	20.01627834	15.71469178	15.96434337
Vwa8	6.030962231	6.542108185	5.357348986	4.066896205	4.448132642	4.489608552	3.63589692	3.79923349
Aim2	17.61602766	24.89243599	28.98709207	20.66422017	31.22825888	30.45681616	22.34688615	28.95824009
Ulk1	4.48570247	4.930960885	3.944222763	3.018625639	1.89465428	2.444132461	2.104716426	1.503849086
Rexo5	1.679284356	1.881044752	1.195976916	1.665177042	3.169815422	3.095673146	2.540956312	2.669658598
Ctdp1	17.72604129	18.12977179	16.39399753	11.62655654	6.079529402	6.916305487	5.366212359	5.440140286
Helz	6.584605005	7.292808514	6.791585581	2.791306354	2.480533824	2.825511427	2.120859509	2.291090193
A630066F11Rik	0.64454442	0.702621808	0.350536456	0.877862356	0.298286646	0.360267435	0.262159714	0.285366701
Ndufv3	21.51401316	18.37598019	23.6284095	28.51040206	13.98399879	13.40818462	12.74866066	10.02273356
Rbm5	5.299628722	6.41547531	6.584807523	5.453964766	4.909550684	6.313464651	4.540359975	4.788536074
Lrp8	7.71747223	8.957342828	7.329926014	4.891254992	4.611524711	5.208352054	3.914130946	4.24827335
Atad5	4.233644007	6.378637181	5.168331134	5.991605891	4.342736613	4.058238226	3.250344885	3.732347908
Zfp383	2.139219231	2.686600558	1.659157548	2.943870579	2.40567994	2.790313208	1.988145679	2.33061333
Ptpn22	8.365971	9.367992213	13.05670101	8.559094166	24.96413406	28.98343979	21.80181176	23.03126197
Ptk2b	26.91344529	28.49707407	24.02437684	19.29431671	25.15948537	29.43469676	23.8254882	21.53642974
Prnp	2.583948794	2.761815592	2.334053513	1.978167828	3.446698163	2.994591712	3.078110859	2.273616257
Rps10	2.386518035	2.081939642	1.336729634	2.156353083	5.460037454	4.002694355	3.623163826	4.238146218
Wasf2	49.77827299	54.07019359	35.96547932	28.4055725	34.22544932	36.80277496	29.98191654	29.01994211
Ugp2	29.34452655	30.03679263	26.62665948	37.45444637	24.61585681	25.78887974	17.73390532	24.1363602
Stk17b	8.447169939	10.44939743	11.99635501	15.90528773	15.35828657	15.66796241	11.29151516	14.48097039
Atxn7l3b	18.95072086	17.20602642	10.40136552	17.77545411	15.57041817	16.08841536	12.21496793	14.08143264
Lrrcc1	1.910654768	3.016808951	4.881036301	4.135197007	3.234514642	3.470439732	2.53346739	3.035652703
Abhd13	7.714101171	7.428362551	6.473760872	7.163036639	8.474775074	7.830987461	6.001528977	7.539980851
Sec61a2	3.795746458	3.587154524	1.958541944	2.831629176	5.021191162	5.69120634	4.270867138	4.623820623
Gphn	20.27467381	20.14336423	20.19917558	15.86725725	16.72011091	18.50958431	14.34281262	14.90734637
Atg9a	11.89765586	11.57888931	6.987805045	5.751631387	7.293040333	8.728596757	7.067145769	6.234831542
Mib2	6.845243585	6.338275913	3.985460001	5.215468262	8.981696737	10.09038617	8.505761944	7.327835102
Pnpt1	15.97226099	21.47426807	27.26649943	22.54843043	25.459492	25.6154313	19.19103128	23.20491469
Nvl	9.420683028	11.48413264	8.577863432	7.899556151	9.23679423	9.478895831	7.261472751	8.273158948
Afg1l	2.90228768	2.737639363	2.361217337	2.705426921	1.438548459	2.227442761	1.723040742	1.319807805
Tlcd3a	2.031412124	2.171482638	2.05730913	1.638378811	1.235571077	1.234276776	1.063057029	0.986143628
Ubald2	43.84529441	45.05133591	84.13176554	47.90528008	89.28244691	87.42787621	77.30680261	69.28794771
Slc16a12	16.38818071	17.28030453	10.44143178	11.80836826	8.062651083	9.642726361	6.655240337	8.032422515
Ski	11.54705814	12.4390504	12.96203396	7.571805547	6.141413851	6.177271614	5.236617963	4.977011777
Nup210	20.83105379	22.04140966	13.62295402	11.18584821	7.937104635	7.081808449	6.656113505	5.7962625
Mtpn	80.21627505	89.49373752	71.77414997	66.17690267	85.27630424	83.60036148	61.72310257	78.27309548
Polb	4.441084391	5.220892892	7.480321795	6.288646185	8.673813532	7.873824615	6.686783694	7.030667773
Pkn2	4.337428384	5.124824829	4.279283285	4.428790083	5.513980879	5.865324687	4.251955492	5.180556884
Mblac2	2.324503484	2.833602869	2.294589558	1.748148182	0.905212402	1.125111162	0.719119647	0.963626449
Sgpl1	29.98449459	29.46749118	18.62349098	21.49452598	28.07581175	28.71549816	22.98260123	24.08628743
Dennd2c	5.231266858	4.83574459	3.162276736	4.110880221	2.129554833	2.605888916	2.098471849	1.826088899
Irak1	24.52468663	26.38380373	21.70050812	17.64961479	13.55063756	13.6834909	11.56138211	11.00643512
Me1	15.45789696	16.51917076	11.97151395	9.613216366	9.88820619	10.86254376	8.295884676	8.898872828
Hoxb5os	1.75817691	2.029778523	0.419028409	1.530359645	1.246135816	1.184317038	0.677132369	1.336783661
Exoc2	9.418448367	9.476216157	7.762878839	7.603713137	8.9356425	8.315380048	7.331487399	6.962349232
Ppm1a	6.842061102	6.830039883	5.456976196	6.421529013	6.053679699	6.340985802	4.898865721	5.37040601
Pkd2	3.072186847	3.373695213	1.783706255	2.013322772	2.638595545	3.203884856	2.381742286	2.457523924
Ankib1	5.889461678	6.465996262	3.897927631	3.886333306	4.384428367	5.275204981	3.984568658	4.015798759
Map3k3	22.89047791	23.60728616	15.20714168	13.12773164	24.48899627	26.54011893	21.10583834	21.15398598
C3ar1	1.435527702	1.214806472	1.440008646	1.477316318	4.610249343	5.521617987	4.452176901	3.938027329
Fam83d	4.060234345	4.015016053	3.300117763	3.802683792	1.113716834	1.352033462	1.049001704	0.992884492
Rnf214	5.230075506	6.119417318	4.523212881	2.875189917	4.438409697	4.789168849	3.722899585	3.918326493
Smurf2	7.699685705	9.52590436	6.747601815	5.666694628	7.382416994	7.472674693	5.77238811	6.527774861
Tnnt1	0.46865117	0.478694907	0.726012264	0.669856277	1.095367266	0.748784673	0.748456415	0.778456852
Alms1	0.738164698	1.1749485	1.013115324	0.882685941	0.492307349	0.547074088	0.38478516	0.475747238
Oas3	28.92844203	28.46802474	19.18093797	19.15704841	42.74320204	45.21216154	37.4570566	35.36026063
Mapk1ip1l	17.82227949	21.09685839	16.42701035	12.78825819	14.96681364	16.36018786	12.84292664	13.09081108
Ube4a	10.29361725	10.9901864	8.719773705	6.901926301	4.638120253	5.446631421	4.310399392	4.037316158
Pim1	7.673314905	7.674021373	5.066105807	5.447017785	78.23536589	69.82862301	59.21310963	63.33545016
Nfkbiz	3.558623302	4.088189334	2.741173747	2.916771551	119.5186481	126.746913	100.3583251	103.4105118
Phf6	10.2032498	12.3738935	10.93225421	11.56431553	11.10590981	11.43298452	8.699566654	9.948538067
Zfp629	4.622844473	4.013902724	2.794223909	2.374029705	1.779992173	1.701164643	1.38166635	1.498546585
Mroh1	7.766125875	7.519209457	4.93303026	5.215209345	4.670494827	4.828979366	4.269180755	3.590070094
Fastkd3	5.075705053	4.893137876	4.915737071	5.120251032	4.812567815	5.53175318	4.017817467	4.538343843
Ppt1	61.56202103	58.73708988	84.54243864	68.30263227	77.58297777	78.74830969	63.83045725	65.47119131
Sgk3	4.288191495	4.893906996	4.325964699	4.848250605	2.653092727	2.687719423	2.072932961	2.344439693
Atf1	23.12548475	26.00059026	20.24530278	19.05277753	21.23509294	21.11437957	16.49272628	18.52659374
Gpcpd1	1.478800507	1.710482179	1.554940179	1.716367492	4.652808567	4.387776285	3.22408716	4.251685876
Cyld	5.101144232	6.353933531	4.539529387	5.017036238	3.682406647	4.237573445	3.100543924	3.448427341
Sestd1	7.093398615	7.219876967	6.403520976	6.24705853	6.063641166	6.241918697	5.070217028	5.09906608
Secisbp2l	8.130335896	10.62486111	5.605358616	4.329569152	11.2774295	12.47704599	9.026200478	10.60292437
Snx16	1.556235267	1.584288568	1.459196382	2.555378321	2.332111605	2.139795106	2.224411327	1.470039671
Prpf38b	20.01765677	25.48367139	28.22295626	18.81085495	22.80906637	22.88552781	16.28552408	21.46471736
Hdlbp	62.01403141	70.97542013	66.77284552	53.74884764	54.35741625	56.86195551	44.20719465	47.6683268
Tmem86a	2.322973294	1.44115833	1.681332059	1.652855614	0.517694099	0.350148636	0.320662209	0.396216617
Pogk	11.06083901	12.66718476	8.526819402	6.37822345	9.433271097	9.959895022	7.253937132	8.764696172
Arap1	14.33277137	15.3996146	10.43766387	9.116060312	17.49201987	19.26678172	16.4895208	13.87068959
Dnajc25	2.258474904	2.760333442	3.000874669	2.48205235	1.68478541	1.548229868	1.443827133	1.226348004
Zfp687	14.48485387	15.30730448	9.843766339	8.068077793	6.822246252	7.868482083	6.149150405	5.979276211
Osbpl1a	2.143245054	2.272691211	2.101491773	2.042934249	1.396690414	1.626300344	1.197078518	1.298588896
Zfp780b	0.55186483	0.919097698	0.695761753	1.013566767	0.352942746	0.685476165	0.413297958	0.443872671
Gtpbp2	13.05126515	12.27666704	7.703872836	9.728669554	21.97769541	23.81844252	19.96362521	17.83181474
Ppp1cb	17.92874514	20.35220841	17.48170739	19.40248659	17.44518821	17.84067138	12.98351382	16.12578123
Pde7a	3.88607066	4.013878628	3.335130552	3.350814937	3.448361866	3.658813078	2.695375282	3.1675225
Cep162	1.601941514	2.227607803	3.220752908	2.307319144	1.643998784	2.160445826	1.387823388	1.750467912
Fbxw4	7.372574446	6.217839597	4.679537569	6.814101813	7.006501121	7.985395759	6.524937793	5.841839507
Hmga2	15.763113	17.83610722	19.02351539	14.16169583	22.22234411	25.47918549	18.78800226	20.56011878
Stat5b	11.45878479	10.5167632	6.620978881	7.20059217	10.07929102	10.23027696	8.591709413	8.159612335
Hs2st1	9.355610964	10.59921533	6.725386177	6.688241309	5.823172566	6.335598418	4.868878107	5.159578737
1700066M21Rik	3.437499588	4.013510293	2.968009953	4.91218076	2.84359687	3.044213421	2.527631014	2.328495246
Mroh2a	1.918050754	1.816166625	1.174855431	1.587775657	0.978162113	1.114769929	0.908865906	0.81729713
Npat	7.076147607	10.82777541	11.27828911	7.167140016	6.694481538	7.916196476	5.567297447	6.482797932
Ppme1	46.79582713	43.24602884	43.71179325	46.46650737	33.70266241	35.87837527	29.08333828	28.29654782
Helz2	10.21738681	11.01017387	5.992639614	5.13704431	15.20536811	17.56833672	13.64161954	13.38351016
Gstcd	8.767938995	9.184566713	5.86263977	7.071640248	8.295988036	9.026563612	6.225394666	8.056629517
Fam172a	3.019191341	3.027858087	2.229961754	2.5898578	2.349945518	2.897228131	1.920070432	2.403654878
Enpp4	3.884528956	4.208260119	3.030225531	3.622407306	6.916058256	7.955537156	5.662852419	6.591219826
Dock6	1.916780793	2.094596377	1.568672594	1.25394195	0.750853925	0.779239344	0.63500757	0.625746591
Cep43	12.42486858	12.54372549	10.93116707	15.29837634	19.6815788	18.40465022	14.4442004	16.93335957
Pank1	2.827194255	3.250743944	2.406172557	2.72945298	0.61053086	0.79733556	0.553895772	0.605942551
1110002L01Rik	1.952228576	2.034664092	0.984254351	1.383807566	1.682698547	1.606354639	1.469839167	1.239253337
Tuft1	4.927828707	4.832100277	3.341531424	4.723606299	3.536272561	3.507704908	2.749238651	3.052288459
Gm6206	5.13051197	4.249115717	5.790104632	4.770073251	7.988956935	8.227116726	5.756171004	7.599007688
Insig2	8.990239875	7.585359346	6.268466819	10.38530722	8.672829525	10.1057799	7.94850799	7.513204837
