"","UT1","UT2","Ab1","Ab2","L1","L2","LAb1","LAb2"
"Myl6",7.96097133390482,7.602727771475,7.5861292487994,8.40087255127872,8.35162514922653,8.16593705027204,8.84630482628481,8.65767434124174
"Hyal2",4.96051183855042,4.89784527242655,4.54984400398699,4.56497936420461,4.2666380902127,4.32766120138046,4.72454330641994,4.5854654499672
"Cptp",4.51890779216689,4.40327398658642,4.18036346394787,4.34095904054133,3.86392666204117,4.07166403194775,4.24746156449012,4.337139568014
"Coq4",4.48307770406218,4.51308018607406,4.28974151761972,4.50906390940797,4.25572445043092,4.26745373139274,4.62377449002099,4.61103942794287
"Hps6",5.27399833968917,4.95618479277019,4.36560852308356,4.94070473191021,3.95146043928686,4.20731176279197,4.5485045355281,4.27255375560254
"Srxn1",6.08244459327681,6.149165981972,5.41451383262869,5.70813857098206,5.79782963653558,6.10999660379751,6.48657280805053,6.33978850191929
"Pars2",4.55938568882082,4.49842461573003,4.05194508267129,4.40631671433608,3.53156727742806,3.87372884414267,3.98931029276075,3.99601168191118
"Phgdh",9.35348803058041,9.09198780958868,9.02871571016044,9.54124904130716,8.60413548349687,8.66304243821472,9.18067688880389,9.06470766320129
"Rpl14-ps1",4.14274244114739,4.09907007694016,4.1437810039337,3.78654220007808,3.98987633131248,3.72227893384858,3.98882759423598,4.33375332349343
"Gm8341",5.09389466654995,5.09292171344194,5.01185199883835,4.97000616267949,4.3471326889566,4.47147929529063,4.80059782529235,4.75402134431398
"Sik1",3.55157504198095,3.66250076976718,3.38130673531128,3.23022455430386,3.36575994827832,3.31696922496599,3.62610388538529,3.47505200298772
"Zdhhc2",3.56314238119195,3.61975771246863,3.6270222998316,3.60582120123683,3.49263258831201,3.49045389967215,3.65463482260726,3.81074998216572
"Ifi47",4.00267359622141,3.97785168557233,3.91522604935675,4.32265257006768,3.54945102970849,3.96244381630288,4.17929934978922,3.92027609568175
"Zfp943",3.11192144779841,3.24422507006357,3.31664634544961,3.16246439066463,2.84306892292632,2.87028063684063,2.93027792919592,2.9437974166979
"2810414N06Rik",3.20987804376452,3.25569065341492,3.0419084937353,3.29780876102258,3.07377784596434,3.05027777088587,3.19667314269635,3.21345646680517
"Mterf1b",3.71847058775741,3.92123412492587,3.79482698099187,4.20590559148957,3.60123188392352,3.92334187586615,3.9580664416797,4.15459647743593
"Fndc10",4.59125645451049,4.69349990977275,4.23300531021835,4.50119535044828,3.6322419278894,3.70016668722796,3.96400316293931,3.91080019277857
"Ccne2",5.05535509479919,5.46874856764881,5.18578340978669,5.44210530685697,3.31683324827379,3.78553276837352,3.59098290728452,4.02249690516867
"Syngr2",8.24173354462722,8.25683193797364,8.36402822865281,8.17134670923213,7.60404165158107,7.7671070913124,8.17154353101138,8.15513688946204
"1700037C18Rik",3.46297754709731,3.36938956609285,3.18407966394368,3.699573519272,3.37175790016706,3.57475763687601,3.71760262833905,3.7049365126032
"Gm11127",4.92870927476994,5.2392040248856,4.66024433770105,4.68684946207347,4.92735764681929,4.62799551478004,4.88063117660577,5.43379707974664
"Cd40",3.30397080350848,3.28584527120197,3.23504667845445,3.35004762351579,7.33830422504998,7.19785488354859,7.73569688768848,7.7501834648568
"Oas1g",5.81627259491365,5.63703064749329,5.85483244937724,6.4080479706598,7.56937585312742,7.56769002307625,8.12858783570732,7.95015400774068
"Grwd1",6.53313848794354,6.53578407863288,5.97119960951507,6.37260906791207,5.84121685651789,6.00205606858139,6.39821354320504,6.33579639880984
"Gm12666",4.11807196343641,4.68505578606109,5.41146913834365,3.83621349359573,3.65695663749105,3.65924194315841,3.62489083347373,4.18108698728596
"ATP6",8.35402666398618,9.21147282412381,10.9621335190445,9.36382799286607,8.93170735571652,8.82868932671931,8.88442731849643,9.73169120123124
"Fam120aos",4.04972114460243,3.94846120955268,4.07351077190435,3.80814930703236,3.29182149977389,3.52847784560856,3.36174824302076,3.87237539090955
"Ino80b",5.52028698616835,5.55208739676327,5.41024180848001,5.5680622906393,4.9174028560485,4.94010220974912,5.32354129266235,5.33312191559787
"Rpl21",7.11520095995393,7.17942484387157,7.75625415335359,7.28444686944859,7.250936673447,7.314543521139,7.72605819882081,7.77862908029222
"Pinx1",5.54176452649411,5.67535266043804,6.37379589417476,5.71499546300018,5.33504165063139,5.39545237517031,5.7020648819469,5.87004136522637
"Gm3362",4.00715541243026,3.5721514703751,3.56172175657493,4.45396871940003,4.16725711661966,4.0913241805632,4.28895440380977,4.61945371335428
"Znhit1",6.29211876208953,6.2559914388628,6.61123011932338,6.3760633456945,5.47015256519478,5.61815871675899,5.96190882804968,5.9845906296018
"Hoxb5",3.26147633487712,3.4072093702773,3.40484460041854,3.26698748813625,2.99306480812615,3.12185177141958,3.24712053095771,3.14169498968786
"BC051226",3.15524232381022,2.92009992452987,3.15816293087589,3.0846848145183,3.33557952379693,3.37276331737485,3.50309061093524,3.62124483107047
"Afp",2.96182693837401,2.97091838513071,2.85820462229434,3.05671476668441,3.09176361762823,3.22532649127025,3.39367678457484,3.24543767117308
"Gpatch4",6.10095630445085,6.32679435833263,6.81370601262013,6.3249681826959,6.05670628190069,6.05287987428356,6.42414888682201,6.56735742931309
"Slc11a1",5.11454135684399,5.1115132749544,4.81381406419933,4.69114375415521,5.24051389227208,5.34384533024532,5.75101713235496,5.65779899533592
"Tssc4",6.42599318197486,6.37628760021927,5.93283446397992,6.47087724044424,5.70071899828939,5.58994868978733,6.1092855275492,6.03162655522168
"Dynll1",7.43244716678981,7.15130184143706,7.45037479276252,7.54734246729927,6.52348111701836,6.55740271799994,7.02295851388588,6.950967719575
"Ifi35",5.3221216643747,5.26809920007654,5.00904747147222,5.80716127864484,5.63316423921747,5.80712160682971,6.22576096263189,6.062380540809
"Rrp36",5.64865263755949,5.42730912104791,5.43736147263381,5.57573175735609,5.31209408585738,5.36502350338651,5.84566865278907,5.64146775160395
"Tubb6",8.5666840920438,8.51465106115105,8.6385019799647,8.60712536200194,7.61330628567449,7.80114908675526,8.22631747225784,8.10722205486785
"Rpusd3",3.21568758004928,3.10125489859117,2.96790273718456,3.10286106436069,3.06980326747733,3.16526940714041,3.23685431144402,3.29775874305917
"Edf1",8.14701778065726,8.23959872282429,8.39911752531631,8.08856022199952,7.57802342407746,7.57202852570542,8.02427111835,8.04201245252346
"Pycrl",7.13805589746766,6.85495064797224,6.49225614885581,6.95363862517612,6.27851573435723,6.34846987812334,6.81644506555308,6.67983998710516
"Nectin2",4.13875341931554,4.17715781648307,3.6859802994154,3.72387830072387,4.19278238854709,4.29211583042114,4.61710905775011,4.52658737692226
"Gm9347",6.26676427781102,5.93376495399678,5.92214153474527,6.58406642730587,5.58114638936071,5.65499984942705,6.13055174357627,5.92951129809471
"Prss36",3.15195901953379,2.9645220994954,2.90682084652731,3.10090252200496,3.02784784557321,3.10662378259357,3.17153791905365,3.23433710695809
"Cdc42ep2",3.1743331523233,3.10334129930135,2.95116745213956,3.0140875110454,4.11108173264794,4.26185916895989,4.50645105671121,4.51595007075422
"Slc66a1",3.51078665663495,3.59451067087284,3.44703881532593,3.47505975916114,3.11785629649551,3.26462237756616,3.41613406802037,3.29489309188891
"Tefm",4.89042423805545,4.99824812593196,5.09147630170447,5.30969365731239,4.89426638171952,4.90900509099168,5.21848590407011,5.34422751229503
"Hdhd3",5.10490210355785,4.80546878253298,4.66173859846893,4.85142889367921,4.07953933798529,4.21913793880792,4.59688175992171,4.32438325002118
"Med29",5.57747879728435,5.76376071302206,6.15659597590328,5.75105385136448,5.62846002666759,5.53786485560759,6.05974167479082,5.92788082859762
"Mrpl51",5.94224137902478,5.69777914692414,5.58984439164968,6.26725300666041,5.07217830018827,5.26271234151581,5.61426200523966,5.50211172093585
"Dancr",3.10454113098593,3.13229235194794,3.0357240046557,3.32775233338678,2.94534868944619,2.96265335702068,3.08573748084194,3.02602899974723
"Taf10",6.95390432867718,6.83220245544101,6.66774979505638,6.86125549106212,6.54576343492301,6.4444649739285,6.87622592102796,6.98168521667014
"Tmem177",4.51497557007037,4.41598964882549,4.0814994950551,4.48212328015166,3.88301977050237,4.14551359700276,4.38028340929235,4.25123006841678
"Mrm3",4.72991273190878,4.66135045181313,4.18493899418354,4.76763558351472,3.94216033355811,4.06170945751716,4.28670278740634,4.3135469766869
"Flot1",4.96615699308619,4.88223807552751,4.89724408209787,4.82177658878354,5.01382240621566,4.95788024680283,5.35785863308488,5.37417567345305
"Ccdc51",5.40765270509667,5.17255010119974,4.72359828812542,5.3877437419424,4.70894219904717,4.70666389636839,5.12198363859406,5.01391259807497
"Leng9",3.56396623333986,3.6042509384586,3.46090738937192,3.38111235683632,3.35539962204902,3.53848835464032,3.67076704304393,3.65555707567261
"Gm5617",5.44548523966081,4.97134695551802,4.84571705615291,5.8856233099676,5.80187199225736,6.11609292718196,6.63122664153523,6.07357158380515
"Samd10",4.2876452121362,4.52332978220962,4.41357653851908,4.4062363935359,3.52891533504911,3.7871387195161,3.89563312067985,3.92892259477787
"Toe1",4.66668199122114,4.69079785685328,4.26723348551723,4.60648187093267,3.8430442038141,3.98240433777529,4.11304999144625,4.28106405681533
"Hexim2",4.03937734374814,4.02721732859784,3.92209198232524,4.16795174756136,3.4436103590271,3.79490169463685,3.86267813025875,3.88067350923805
"Mrm2",4.77584364950022,4.5304254984713,4.38333278368031,4.65431546750013,3.41057339519867,3.69415896898186,3.78281488617725,3.79727321884986
"Gmfg",4.20134267435058,4.06152727144695,4.2783687217844,4.40106618148933,4.10408201369924,4.04706577617999,4.36516624193788,4.3949364797079
"Polr1h",6.81576232663977,6.5071300852572,6.77263026009272,7.05458245970034,7.02572850224981,7.12274253616724,7.59856865366418,7.41697592512556
"Chmp2a",8.11805066122135,8.08100454467643,8.35765958744293,8.41898151997163,8.14703028497677,8.11376326556154,8.55463681260772,8.60010076013206
"Zfp764",4.39020924614208,4.38178262203783,4.25041464878516,4.25268342561828,3.07870017880404,3.50096432822448,3.54831347869316,3.42078271555808
"Tmem216",4.2155519613746,4.2221229134757,4.00678831112307,4.23236901495267,3.80048112177365,3.7996094295405,4.02796320819623,4.10903499642736
"Cd59a",3.4362696905121,3.44683973593532,3.46443806450635,3.50330865981589,4.53995750030754,4.63505015831479,4.80357088671651,5.05969040905849
"Rps6-ps1",3.11875367591647,3.01710282463864,3.2400218821908,3.30589514219609,3.24195547815155,3.30700125060658,3.40619370968428,3.49723527887084
"Znhit6",4.98254918843651,5.03872012037134,5.3496208476155,5.35507591125699,4.87289616643062,4.91609855478996,5.16713027836123,5.35301494883741
"Gm10232",3.01764450674477,3.00486936880848,2.87018766739152,2.92905262600001,3.06176823292098,2.99917844859582,3.15148894409872,3.15268797886504
"Trem3",4.83701183053767,4.54336989775556,4.01516107888242,4.9636422258211,4.78641142679556,4.77609279037888,5.1277362341839,5.15481198746745
"Tbcc",5.74862013793006,5.36434694850326,4.99380206941061,6.14933929555594,4.86247428188481,5.12180650618372,5.55225202146875,5.15069210502988
"Map3k14",4.33287088274162,4.26612417872041,3.9714590679459,3.96636595035261,4.12421430266946,4.30285562833521,4.63867211204137,4.40269088954763
"Trnau1ap",4.88779064345481,4.8590858761808,4.69212263680015,4.95026286253278,5.05216033610015,5.09677673780501,5.46376393887583,5.43254964597292
"Puf60",6.77857375178705,6.5850878317055,6.32610249654209,6.62843892565305,5.38393066879201,5.4760884814591,5.82106891858561,5.81873569695768
"Dnajc4",5.18738411216542,5.49044619681846,5.25183778757105,5.23491942437615,4.85999318671078,4.9767301022761,5.19381827850293,5.37073486373831
"Tspan3",6.18263282015558,5.91906211189392,5.3537498789035,5.99874228174133,6.71437264060001,6.82508991821866,7.26054686599584,7.12226468462306
"Itgal",4.86729193308742,4.96385458677996,4.75331552130712,4.44210203389358,6.09650850361876,6.10596431354484,6.5579327148688,6.46145859920173
"Dph5",4.0864237986246,4.1368018815462,4.30576991299277,4.41669093871934,4.27731686870511,4.40988990435778,4.60658094263361,4.72450617341774
"Il27",3.39843488154718,3.38186475488836,3.02472147333767,3.10397052832519,9.53248926184865,9.15538469043887,9.76276283164548,9.83510589067911
"Gm6682",3.01660897702634,3.2343531651616,2.97640798888625,3.37980082041234,2.92968193732168,3.09680032589435,3.15347355657528,3.10273608742621
"Sap18b",3.65416565465313,3.48749364071993,3.50290467525426,3.83736759785369,3.42294065794182,3.39343577815316,3.56650393815908,3.6497442784833
"Nagk",4.76407990004544,4.67305315400677,4.50390378233099,4.8116477789496,4.59614965153713,4.73766083846087,5.09019163619513,4.93060686894096
"Gipc1",7.994344449305,7.80524724287979,7.26529438247546,7.82124448941149,7.05938012599517,7.20044298339234,7.59055436066125,7.51017303254796
"Dhx58",5.72527086494014,5.66348834581391,5.26133349782621,5.48100690097669,6.60376661844954,6.80860930257877,7.10337718955442,7.14320250494901
"Hmgn2-ps",6.37815732738079,6.5585908203598,6.29813942951313,5.66625264628666,4.91875893945347,4.93309127565743,4.73681790596479,5.68851919866006
"Dync2li1",3.58007561515413,3.66429757641287,3.40744920721179,3.6636368546813,3.06871798327505,3.14940299342876,3.18582526290593,3.30237154984304
"Themis2",6.38647092294617,6.48594994226703,6.30196315229734,5.80575478673162,5.69877190203735,6.10714949776125,6.36897988746656,6.25008570060153
"Ndufaf1",6.28238586812219,6.25529032717764,6.31146571280511,6.42124663353159,5.39621587406767,5.69790062249596,5.89381155983865,5.98197677946852
"Aldh4a1",3.35153703566449,3.40095555418931,3.2620030094825,3.39593137036843,3.08709806273921,3.04488281104488,3.27651016437983,3.09813981015726
"Gmppb",5.36673779512075,5.12077231053801,4.68606748457608,5.33938041527711,4.78216791460055,4.9130091518716,5.30532136737684,5.08091432341505
"Phlda3",3.53693417712599,3.47055283510962,3.38975906519797,3.32289854237071,3.21635650636053,3.51196174969032,3.63515494129432,3.47457639910799
"Marcksl1",8.88938039513497,8.83524752664921,8.52770808171077,8.58363357071265,11.1644048305316,11.128091449838,11.5512596809252,11.6082477267113
"Actg1",9.77682929422287,9.77145725645877,9.55146650574716,9.28826362703878,10.8425864872341,10.7926371318399,11.2483173239284,11.2533774994596
"Naxe",8.05619921633357,7.87218805824687,7.78049062243116,8.10725549802291,7.28663738814806,7.33454649253128,7.76607617053361,7.6908338840733
"Psma6",9.08713284469965,9.00935100242823,9.02856234172624,9.51471445696636,10.7675590920016,10.6930925942832,11.1712152920017,11.1559577545518
"Ddx28",5.99331178116257,6.00681139554279,5.63631682442184,5.95983826024312,5.8148955891916,6.04316791234793,6.41116759707685,6.2350698374985
"Cd52",9.01962269452806,8.61547711364815,8.61352094195495,9.55743035831462,9.96654246508237,10.0250083267113,10.5155476135962,10.327727355568
"6530402F18Rik",2.9582844503241,2.87932476557387,2.84944033826845,2.79376784882916,3.69418934491117,3.95827494916845,4.13622264363285,4.03953636183146
"Tsen54",5.62087137652533,5.4469381325221,5.15426840268835,5.49738284442615,4.92445205063131,4.90025670908731,5.30283955936478,5.22529991858167
"B3galt4",3.93118134666295,4.04497504787773,4.12602847482624,4.05146174587681,3.57347229610782,3.67749671443632,3.85785571583824,3.85314647895777
"5830454E08Rik",3.09284007386641,3.20808069354295,3.01132420974434,3.56230332042056,3.61539086366987,3.82656078637287,4.029222310139,3.89947360134726
"Senp8",3.93888117920243,4.03716297760658,4.09024189398036,4.17372470734083,3.29208345958892,3.43724966965509,3.55873148328732,3.5437406750569
"Fam216a",5.53339560765881,5.41471255185751,5.51298406498025,5.47699250869944,4.86964492116783,4.8843558578818,5.13108512986581,5.31616101400104
"Rbmxl1",8.59239695840338,8.57268253409191,8.52119895717282,8.44139143227136,7.34251240142614,7.54404682919747,7.80144762455195,7.9204820440591
"Eif1ax",6.62183320145229,6.62192063202594,6.46791878886945,6.69892169323232,6.68246968268975,6.62865795481357,6.9501896344564,7.16859304424678
"Rhoc",7.71958751883327,7.64172148331388,7.2302244040057,7.7522620530939,9.85135005741054,9.8716944653179,10.2522109649794,10.3229035579328
"Neil1",5.24772261809091,5.17080417429237,4.5734467850676,5.38214544191954,5.1947096658151,5.32561332007932,5.68862725839406,5.56223325150474
"Rnf135",4.25761646220704,4.27132705399626,3.91632509277441,4.31955876986035,4.01787550613534,4.19222750359944,4.42732349081466,4.35916575860535
"Cxcl10",3.24223581389422,3.18997645065528,3.60239083230757,3.10216150607509,7.87850224790752,7.75262592592965,8.16487359419755,8.30324263102687
"Ccrl2",3.41698366221544,3.36898305179177,3.23741090874297,3.27348540988499,5.7551710900778,5.91166409924881,6.2421073236263,6.1984404258049
"Shld1",3.54397776975722,3.4936300717023,3.25467947605662,3.59592557782676,3.17337962846278,3.19599778810714,3.42295549304647,3.23471173964405
"Mtres1",4.7113808764806,4.67039025396308,4.98458897806385,4.63950255812159,4.37483442880233,4.48288544597952,4.63954360266117,4.8460311533485
