gene_id	GCK1.1	GCK2	GCK3	control1.1	control2	control3	dex1.1	dex2	dex3
ENSG00000155099.8_7	2877	1801	2555	3619	1203	3534	1768	1712	2304
ENSG00000254812.1_8	0	0	0	0	0	2	19	0	0
ENSG00000264237.1	0	0	0	0	0	0	0	0	0
ENSG00000235040.1_3	0	0	0	0	0	0	0	0	0
ENSG00000221337.1	0	0	0	0	0	0	0	0	0
ENSG00000173124.14_3	0	0	0	0	0	0	0	0	0
ENSG00000280780.2_5	0	0	0	0	0	0	0	0	0
ENSG00000187999.4_5	0	0	0	0	0	0	0	0	0
ENSG00000261485.1_6	3	0	0	0	0	0	0	18	0
ENSG00000267766.1_8	0	0	0	0	0	0	0	0	0
ENSG00000067704.10_4	566	468	147	1192	217	627	472	1298	373
ENSG00000287040.1_2	0	0	0	0	0	0	0	0	0
ENSG00000258897.1_6	0	0	0	0	0	0	0	0	0
ENSG00000264227.1	0	0	0	0	0	0	0	0	0
ENSG00000186970.4_2	0	0	0	0	0	0	0	0	0
ENSG00000199172.1	0	0	0	0	0	0	0	0	0
ENSG00000238708.1	0	0	0	0	0	0	0	0	0
ENSG00000231427.6_6	0	0	0	0	0	0	0	0	0
ENSG00000146556.14_3	96	90	58	67	87	59	97	86	34
ENSG00000263656.1	0	0	0	0	0	0	0	0	0
ENSG00000253811.1_6	0	0	0	0	6	0	0	0	0
ENSG00000115956.10_4	0	0	17	0	0	30	5	0	8
ENSG00000253500.6_9	0	0	0	0	0	0	0	0	0
ENSG00000102241.12_5	641	457	348	940	368	563	491	1179	492
ENSG00000251698.1_1	0	0	0	0	0	0	0	0	0
ENSG00000185177.8	0	0	0	0	0	0	0	0	0
ENSG00000169548.3_6	0	0	4	12	12	0	8	6	4
ENSG00000272783.1_6	0	0	0	0	0	0	0	0	0
ENSG00000252288.1	0	0	0	0	0	0	0	0	0
ENSG00000262107.1_5	0	0	0	0	0	0	0	0	0
ENSG00000143401.15_9	1897	1908	2666	5447	880	6855	1808	8347	3841
ENSG00000240409.1_4	2	5	15	8	2	14	2	15	11
ENSG00000200421.1	0	0	0	0	0	0	0	0	0
ENSG00000276756.4_7	0	0	0	0	0	0	0	0	0
ENSG00000257210.1_4	11	4	0	1	5	0	19	2	0
ENSG00000213498.3_4	0	0	0	0	0	0	0	0	0
ENSG00000199536.1	0	0	0	0	0	0	0	0	0
ENSG00000156504.16_4	83	64	40	182	49	137	40	58	49
ENSG00000287338.1_2	0	0	0	0	0	0	0	0	0
ENSG00000288019.1_1	0	0	0	0	0	0	0	0	0
ENSG00000154277.13_5	19016	18660	21777	19781	17190	20288	17033	21415	17755
ENSG00000225080.1_2	0	2	3	0	0	0	0	0	0
ENSG00000253291.1_5	0	0	0	0	0	0	0	0	0
ENSG00000213285.4_4	11	8	6	5	11	11	8	4	13
ENSG00000279181.1_5	0	0	0	0	0	0	0	0	0
ENSG00000164332.8_4	215	260	267	389	73	418	205	490	332
ENSG00000126003.7_5	95	74	78	61	41	132	76	185	98
ENSG00000263383.1	0	0	0	0	0	0	0	0	0
ENSG00000254326.1_3	0	0	0	0	0	0	0	0	0
ENSG00000248514.1_8	0	0	0	0	0	0	0	0	0
ENSG00000135114.12_4	61	1269	61	58	1535	72	52	1793	151
ENSG00000279568.1_5	0	0	1	0	0	0	0	0	0
ENSG00000256733.2_7	0	0	0	0	0	0	0	0	0
ENSG00000257332.1_4	0	0	0	0	0	0	0	0	0
ENSG00000254695.2_7	0	0	0	0	0	0	0	0	0
ENSG00000241947.1_4	0	0	0	0	5	0	0	0	0
ENSG00000277791.5_4	84379	83313	66458	72940	83271	79469	74338	89303	78345
ENSG00000287216.1_2	0	0	0	0	0	0	0	0	0
ENSG00000258912.2_8	0	0	0	0	0	0	0	0	0
ENSG00000222426.1	0	0	0	0	0	0	0	0	0
ENSG00000270035.1_6	0	0	0	0	0	0	0	0	0
ENSG00000226758.1_6	0	0	0	0	0	0	0	7	0
ENSG00000287205.1_2	0	0	0	0	0	0	0	0	0
ENSG00000231144.1_4	0	0	0	0	0	0	0	0	0
ENSG00000251402.3_4	0	0	0	0	0	0	0	0	0
ENSG00000231514.1_4	0	0	0	0	0	0	0	0	0
ENSG00000238913.1	0	0	0	0	0	0	0	0	0
ENSG00000108395.14_8	200	209	176	420	142	290	157	166	171
ENSG00000269793.7_8	0	0	0	0	0	0	0	0	0
ENSG00000235627.1_5	0	0	0	0	0	0	0	0	0
ENSG00000264114.1	0	0	0	0	0	0	1	0	0
ENSG00000237581.1_7	0	0	0	0	0	0	0	0	0
ENSG00000197619.14_7	24	26	22	61	19	49	40	75	18
ENSG00000251005.1_6	0	0	0	0	0	0	0	0	0
ENSG00000232301.2_6	0	0	0	0	0	0	0	0	0
ENSG00000270804.1_7	52	89	9	28	29	49	35	46	31
ENSG00000272758.6_7	14	4	5	8	4	0	0	10	5
ENSG00000131015.5_4	386	522	182	307	537	241	329	660	306
ENSG00000283626.1_5	0	0	0	0	0	0	0	0	0
ENSG00000226708.1_4	0	0	0	0	2	0	0	0	0
ENSG00000212321.1	0	0	0	0	0	0	0	0	0
ENSG00000221878.13_6	22	16	83	48	23	96	8	11	22
ENSG00000064933.18_5	218	219	130	313	104	282	203	348	275
ENSG00000227109.1_4	0	0	0	0	0	0	0	0	0
ENSG00000177432.8_6	34	52	11	53	32	8	35	45	23
ENSG00000265143.1	0	0	0	0	0	0	0	0	0
ENSG00000207385.1	0	0	0	0	0	0	0	0	0
ENSG00000260382.1_5	0	0	0	0	0	0	0	0	0
ENSG00000250131.2_7	0	0	0	0	0	0	13	7	0
ENSG00000185974.6	0	0	0	0	0	4	0	0	0
ENSG00000146066.3_5	3242	3423	2944	3525	2566	4203	2451	3207	3088
ENSG00000204261.9_7	36	127	119	75	99	194	54	264	60
ENSG00000279622.2_8	0	0	0	0	0	0	0	0	0
ENSG00000268469.1_4	0	0	0	0	0	0	0	0	0
ENSG00000197579.8_5	373	304	213	589	297	628	293	473	368
ENSG00000223845.1_4	0	0	0	0	0	0	0	0	0
ENSG00000239010.1	0	0	0	0	0	0	0	0	0
ENSG00000233780.3_6	0	0	0	0	0	0	0	0	0
ENSG00000264352.1	1	1	0	0	1	0	0	0	0
ENSG00000132286.12_5	3692	3979	2220	4370	2678	4505	3080	4718	4079
ENSG00000104812.15_6	294	269	195	269	113	250	188	169	249
ENSG00000152443.13_5	29	53	49	68	30	89	29	109	59
ENSG00000134490.14_7	94	81	64	113	49	47	113	87	120
ENSG00000256627.1_5	0	0	0	0	0	0	0	0	0
ENSG00000085832.17_8	226	154	129	426	102	376	232	376	176
ENSG00000182776.4_7	0	0	0	0	0	0	0	0	0
ENSG00000264502.1	0	0	0	0	0	0	0	0	0
ENSG00000207738.1	0	0	0	0	0	0	0	0	0
ENSG00000233893.2_7	0	0	0	0	0	0	0	0	0
ENSG00000207204.1	0	0	0	0	0	0	0	0	0
ENSG00000121281.13_8	186	67	21	208	94	111	79	84	52
ENSG00000226800.5_5	0	0	0	0	0	3	0	0	0
ENSG00000271134.1_6	0	0	0	0	0	0	0	0	5
ENSG00000113272.14_4	379	699	315	660	514	388	500	829	466
ENSG00000188878.19_7	86	28	78	59	11	52	19	4	42
ENSG00000251189.1_6	0	0	0	0	0	0	0	0	0
ENSG00000267587.1_6	0	0	0	0	0	0	0	0	0
ENSG00000288380.1_2	42	43	5	1	55	4	12	47	49
ENSG00000285184.3_5	5	0	13	31	26	10	23	4	0
ENSG00000139372.15_7	372	366	238	364	328	341	320	407	461
ENSG00000167483.18_7	0	0	0	0	4	0	0	0	0
ENSG00000229043.3_8	79	72	35	130	42	55	70	120	13
ENSG00000166863.12_8	0	8	0	0	0	0	0	0	0
ENSG00000249326.1_7	0	0	0	0	0	0	0	0	0
ENSG00000164022.17_4	2316	2463	1543	3265	1676	1996	2318	3109	2350
ENSG00000155282.7	0	0	0	0	2	0	0	0	0
ENSG00000233870.1_6	20	8	20	25	9	23	17	32	18
ENSG00000074266.21_6	350	519	228	598	303	634	227	885	704
ENSG00000234406.1_6	0	0	0	0	0	0	0	0	0
ENSG00000248228.2_7	0	0	0	0	0	0	0	0	0
ENSG00000280211.1_6	47	0	8	0	60	8	0	13	36
ENSG00000104611.12_5	1243	868	399	1673	648	598	538	1388	204
ENSG00000283480.1_7	0	3	0	0	0	0	0	4	0
ENSG00000221751.1	0	0	0	0	0	0	0	0	0
ENSG00000266746.1	0	0	0	0	0	0	0	0	0
ENSG00000237272.2_4	0	0	0	0	0	0	0	0	0
ENSG00000162727.3_4	0	0	0	0	0	0	0	0	0
ENSG00000229833.10_8	5216	4382	2150	3451	5403	3725	3566	6133	2639
ENSG00000183615.6_4	49	0	0	22	0	0	18	0	0
ENSG00000252673.1_1	0	0	0	0	0	0	0	0	0
ENSG00000254906.1_7	0	0	0	0	0	0	0	0	0
ENSG00000154217.15_6	130	86	141	169	127	284	62	343	197
ENSG00000207391.1	0	0	0	0	0	0	0	0	0
ENSG00000166477.13_5	1339	1774	751	1994	1302	1196	1327	2511	1389
ENSG00000269930.1_7	2	0	0	0	0	0	3	0	1
ENSG00000218305.4_5	2	2	4	9	12	4	0	5	2
ENSG00000280474.1_6	0	0	0	0	0	0	0	0	0
ENSG00000261659.2_7	0	4	2	1	8	0	1	0	4
ENSG00000275763.3_6	12	4	0	0	0	0	0	4	0
ENSG00000286732.1_2	0	0	0	0	0	0	0	8	0
ENSG00000240791.1_4	0	0	4	0	0	0	0	0	0
ENSG00000230090.5_9	0	0	0	0	0	0	0	0	0
ENSG00000264065.1	0	0	0	0	0	0	0	0	0
ENSG00000258153.1_4	12	16	15	4	2	9	8	10	0
ENSG00000235297.3_4	61	83	72	64	123	64	63	33	76
ENSG00000233183.3_7	0	0	0	0	0	0	0	0	0
ENSG00000132694.18_3	75	16	41	81	35	25	36	42	24
ENSG00000279356.1_7	0	0	0	0	0	3	0	0	0
ENSG00000270251.1_5	0	0	0	0	0	0	0	0	0
ENSG00000240874.1_5	0	0	0	0	0	0	0	0	0
ENSG00000132821.12_4	0	5	0	0	0	0	0	0	7
ENSG00000267601.1_9	0	0	0	0	0	0	0	0	0
ENSG00000224164.2_8	0	0	8	0	0	0	0	0	0
ENSG00000215861.4	84	78	74	109	73	83	154	88	116
ENSG00000265137.1	0	0	0	0	0	0	0	0	0
ENSG00000288012.1_3	16	0	3	6	5	0	10	0	0
ENSG00000129221.16_7	26	0	0	0	0	0	0	0	0
ENSG00000163635.19_5	76	118	85	176	102	139	94	234	62
ENSG00000265713.1_6	23	58	3	40	8	19	41	30	12
ENSG00000272807.1_7	20	29	44	69	14	39	45	212	41
ENSG00000232102.1_4	0	0	0	0	0	0	0	0	0
ENSG00000238836.1	0	0	0	0	0	0	0	0	0
ENSG00000185306.13_6	16	4	4	14	3	3	0	6	4
ENSG00000241562.2_3	0	0	0	0	0	0	0	0	0
ENSG00000267815.1_7	0	0	0	0	0	0	0	0	0
ENSG00000101280.8_5	0	0	0	0	0	0	0	0	0
ENSG00000243059.2	0	0	0	0	0	0	0	0	0
ENSG00000180929.6_4	0	0	0	0	0	0	0	4	0
ENSG00000281883.1_6	0	0	0	0	0	0	0	0	0
ENSG00000267493.4_8	0	9	9	0	0	0	0	0	0
ENSG00000205147.3	28	4	5	0	5	13	12	25	12
ENSG00000250827.1_5	0	0	0	0	0	0	0	0	0
ENSG00000250062.5_7	0	0	0	0	0	0	0	0	0
ENSG00000255118.1_7	0	0	0	0	0	0	0	0	0
ENSG00000222331.1	0	0	0	0	0	0	0	0	0
ENSG00000258783.1_4	0	0	0	0	0	0	0	0	0
ENSG00000201709.1	0	0	0	0	0	0	0	0	0
ENSG00000213976.4_5	0	0	0	0	0	0	0	0	0
ENSG00000270171.1_6	0	0	0	0	0	0	0	0	0
ENSG00000242113.2	0	0	0	0	0	3	0	0	0
ENSG00000237850.7_6	0	0	0	0	0	0	0	0	0
ENSG00000139899.11_5	28	44	22	46	42	18	62	105	0
ENSG00000250242.1_6	0	0	0	0	0	0	0	0	0
ENSG00000228689.8_8	0	0	0	0	0	0	0	0	0
ENSG00000197363.9_5	12	27	0	17	5	15	19	4	13
ENSG00000257660.5_7	3	0	0	0	0	0	0	6	0
ENSG00000259119.1_7	0	0	0	0	0	0	0	0	0
ENSG00000265176.1	0	0	0	0	0	0	0	0	0
ENSG00000240770.5_7	0	0	0	4	3	5	0	3	0
ENSG00000263520.1_6	0	0	0	0	0	0	0	0	0
ENSG00000182613.2_5	0	0	0	0	0	0	0	0	0
ENSG00000257587.1_6	0	0	0	0	0	0	0	0	0
ENSG00000083444.17_5	4099	4166	4423	3962	3379	6361	3816	3247	5831
ENSG00000278909.1_6	0	0	0	0	0	0	0	0	3
ENSG00000231549.1_4	6	0	3	0	0	0	0	0	0
ENSG00000243989.9_5	4978	2848	2475	4557	2859	3202	4467	2475	2489
ENSG00000265606.1	0	0	0	0	0	0	0	0	0
ENSG00000285304.1_2	269	253	136	198	159	417	141	244	270
ENSG00000162819.12_5	1505	1393	1789	3992	1051	4341	1353	5535	2701
ENSG00000279812.1_6	0	0	0	0	0	0	0	0	0
ENSG00000224138.1_6	3	0	0	0	0	0	8	0	0
ENSG00000202273.1	0	0	0	0	0	0	0	0	0
ENSG00000253021.1	0	0	0	0	0	0	0	0	0
ENSG00000260026.3_8	0	0	0	0	0	0	0	0	0
ENSG00000106004.5_6	0	6	8	4	12	16	4	33	7
ENSG00000274487.2_7	218	111	89	267	77	200	85	228	56
ENSG00000199744.1	1	1	1	1	1	1	0	1	1
ENSG00000201367.1	0	0	0	0	0	0	0	0	0
ENSG00000240738.1_5	0	0	0	0	0	0	0	0	0
ENSG00000166997.8_5	961	524	566	1160	541	992	626	883	566
ENSG00000278603.1_1	2	1	0	0	2	1	0	2	1
ENSG00000035862.12_6	2662	2191	651	3763	1675	1810	2287	4644	1083
ENSG00000149573.9_5	0	0	0	0	0	0	0	0	0
ENSG00000250535.1_5	167	90	8	132	74	0	129	101	0
ENSG00000155052.14_3	0	0	0	0	0	0	0	0	0
ENSG00000254706.3_10	0	0	0	0	0	0	0	0	0
ENSG00000140968.11_6	0	0	0	0	0	0	0	0	5
ENSG00000153930.12_7	0	4	0	3	0	0	2	0	0
ENSG00000188996.4_4	0	0	0	0	0	0	0	0	0
ENSG00000240236.1_4	0	0	0	0	0	0	0	0	0
ENSG00000034152.19_7	1590	864	748	1498	429	810	1217	358	889
ENSG00000260965.1_4	0	0	0	0	0	0	0	0	0
ENSG00000148459.16_5	25	59	16	21	27	34	17	73	38
ENSG00000196843.17_5	31	22	61	0	28	63	23	20	47
ENSG00000063127.16_8	4	11	3	20	11	13	0	46	0
ENSG00000176083.17_6	0	0	0	0	0	0	0	0	0
ENSG00000287144.1_1	0	0	0	0	0	0	0	0	0
ENSG00000196616.14_6	12	0	0	0	0	0	43	0	17
ENSG00000224666.3_7	0	0	0	0	0	0	0	0	0
ENSG00000264714.1_6	0	2	0	0	0	0	0	0	0
ENSG00000261295.1	1	1	1	1	1	1	1	1	1
ENSG00000199645.1	0	0	0	0	0	0	0	0	0
ENSG00000151466.12_8	76	129	139	217	33	237	120	232	196
ENSG00000234944.1_7	0	0	0	0	0	0	0	0	0
ENSG00000119487.17_8	1070	602	221	1267	667	280	627	913	207
ENSG00000224303.1	0	0	0	0	0	0	0	0	0
ENSG00000175634.15_6	285	106	156	222	79	48	258	25	69
ENSG00000175018.13_9	0	0	3	16	0	7	5	0	0
ENSG00000231775.1	0	0	0	0	0	0	0	0	0
ENSG00000252948.1	0	0	0	0	0	0	0	0	0
ENSG00000211568.1	0	0	0	0	0	0	0	0	0
ENSG00000090266.13_7	48865	36663	22465	35112	43797	32068	39601	33292	29195
ENSG00000156735.11_4	543	437	258	1521	235	900	567	1874	546
ENSG00000251553.1_4	8	0	0	0	0	0	0	0	0
ENSG00000172893.16_7	1401	824	941	1169	631	1447	1057	677	1956
ENSG00000136872.20_8	0	0	0	0	0	0	0	0	0
ENSG00000204055.4_8	0	0	8	4	31	7	0	6	0
ENSG00000278657.1_9	0	0	0	0	0	0	0	0	0
ENSG00000272906.1_6	0	0	0	8	0	19	8	0	8
ENSG00000258461.5_7	0	0	0	0	136	0	39	108	0
ENSG00000254046.1_3	0	0	0	0	0	0	0	0	0
ENSG00000222072.1	0	0	0	0	0	0	0	0	0
ENSG00000226482.1_7	0	0	0	0	0	0	0	0	0
ENSG00000103175.11_4	0	0	0	0	0	0	0	0	0
ENSG00000252965.1	0	0	0	0	0	0	0	0	0
ENSG00000168329.14_6	0	0	0	0	0	0	0	0	4
ENSG00000266771.1_5	0	0	0	0	0	0	0	0	0
ENSG00000236900.1_4	3	0	0	0	0	0	0	1	0
ENSG00000273416.1_6	10	0	8	5	0	7	0	34	3
ENSG00000181885.18_6	905	104	55	700	77	70	753	68	91
ENSG00000254607.2_7	0	0	0	5	0	3	4	14	0
ENSG00000283078.1_6	0	4	0	0	0	0	12	0	0
ENSG00000248810.2_8	60	129	4	60	88	8	58	141	27
ENSG00000164318.18_5	70	72	179	43	85	378	42	132	381
ENSG00000234647.2_7	0	0	0	0	0	0	0	0	0
ENSG00000106012.18_6	311	325	131	517	163	431	300	359	271
ENSG00000200247.1	0	0	0	0	0	0	0	0	0
ENSG00000238001.2_5	0	0	0	0	0	0	0	0	0
ENSG00000237072.1_5	0	0	0	0	0	0	0	0	0
ENSG00000228807.1_4	0	0	0	0	0	0	0	0	0
ENSG00000116031.9_5	0	0	0	0	0	0	0	0	0
ENSG00000181817.6_5	9835	8545	5418	9356	5634	7810	7504	7240	8311
ENSG00000234806.1_4	0	0	0	0	0	0	0	0	0
ENSG00000234361.1_7	0	0	0	0	0	0	0	0	0
ENSG00000267333.1_4	0	0	0	0	0	0	0	0	0
ENSG00000284648.1_4	0	0	0	0	0	0	0	0	0
ENSG00000280189.1_6	0	0	0	0	0	0	0	0	0
ENSG00000109133.13_4	1777	3097	1218	4449	1481	3157	2559	8444	2644
ENSG00000280382.1_7	0	0	0	0	0	0	0	0	0
ENSG00000255528.1_7	0	0	0	0	3	0	0	0	0
ENSG00000287146.1_1	5	0	0	4	0	3	0	7	4
ENSG00000234995.1_6	0	0	0	0	0	7	0	0	0
ENSG00000199968.1	0	0	0	0	0	0	0	0	0
ENSG00000104290.11_7	5	23	26	4	11	23	0	23	20
ENSG00000201161.1	0	0	0	0	0	0	0	0	0
ENSG00000236717.2_8	0	1	0	0	0	5	2	0	0
ENSG00000249688.1_7	0	0	0	0	0	0	0	0	0
ENSG00000261976.2_8	0	0	0	0	0	0	0	0	0
ENSG00000234181.1_6	0	0	0	0	0	0	0	0	0
ENSG00000250814.3_8	0	0	0	0	0	0	0	0	0
ENSG00000275906.1_6	0	0	0	0	0	0	0	0	0
ENSG00000107771.17_6	1081	607	527	1490	739	732	748	1092	411
ENSG00000233832.1_5	0	0	0	0	0	0	0	0	0
ENSG00000259750.1_7	0	0	0	2	1	0	0	0	1
ENSG00000100478.15_8	46	50	51	99	22	108	91	111	49
ENSG00000249574.1_3	0	0	0	0	0	0	0	0	0
ENSG00000255463.1_5	0	0	0	0	0	0	0	0	0
ENSG00000226718.1_4	0	0	0	0	0	0	0	0	0
ENSG00000234979.1_6	0	0	0	0	0	0	0	0	0
ENSG00000186787.8_7	675	586	260	846	381	516	595	594	357
ENSG00000086696.11_5	0	0	0	8	0	8	13	4	101
ENSG00000242241.2	0	0	0	0	0	0	0	7	0
ENSG00000211996.1	0	0	0	0	0	0	0	0	0
ENSG00000214268.2_5	0	0	0	0	0	2	0	0	0
ENSG00000185203.12_8_PAR_Y	0	0	0	0	0	0	0	0	0
ENSG00000230213.1_2	0	0	0	0	0	0	0	0	0
ENSG00000249346.7_8	0	0	17	0	8	5	0	0	0
ENSG00000113924.12_6	0	0	0	12	12	0	0	0	0
ENSG00000200527.1_1	0	0	0	0	0	0	0	0	0
ENSG00000164983.7_4	67	24	28	87	3	30	30	80	14
ENSG00000227367.1_5	0	0	0	0	0	0	0	0	0
ENSG00000249631.6_7	0	0	0	0	0	0	0	0	0
ENSG00000135722.9_5	16	0	0	24	8	0	21	7	0
ENSG00000239030.1	0	0	0	0	0	0	0	0	0
ENSG00000241984.2_5	0	0	0	0	0	0	0	0	0
ENSG00000080031.10_8	76	25	29	15	46	62	40	70	25
ENSG00000201555.1	0	0	0	3	0	0	0	0	0
ENSG00000255526.6_6	235	166	109	140	458	69	0	84	195
ENSG00000213658.12_5	4	6	27	21	12	8	9	2	9
ENSG00000178695.6_4	159	132	23	349	35	96	163	363	173
ENSG00000236803.1_4	0	0	0	0	0	0	0	0	0
ENSG00000166763.7_5	0	0	0	0	0	0	0	0	0
ENSG00000265067.1	0	0	0	0	0	0	0	0	0
ENSG00000196329.11_4	0	0	0	0	0	6	0	0	16
ENSG00000243385.2_6	0	0	0	0	0	0	0	0	0
ENSG00000114626.18_6	147	71	131	160	68	185	239	45	127
ENSG00000251470.1_4	0	0	0	0	0	0	0	0	0
ENSG00000278528.1_6	0	0	0	0	0	0	0	0	0
ENSG00000231482.3_7	0	0	0	0	0	0	0	0	0
ENSG00000271265.1_7	0	0	0	1	0	0	0	0	0
ENSG00000127483.19_6	540	394	455	831	241	647	562	544	545
ENSG00000279078.1_4	31	65	31	92	29	39	9	24	61
ENSG00000010319.7_6	0	0	0	0	0	0	0	0	0
ENSG00000238440.1	0	0	0	0	0	0	0	0	0
ENSG00000186529.16_7	0	0	0	0	0	0	0	0	0
ENSG00000267500.1_6	3	0	4	12	1	39	0	1	5
ENSG00000237457.6_6	0	0	0	0	0	0	0	0	0
ENSG00000200397.1	0	0	4	2	0	0	0	0	0
ENSG00000238978.1	0	0	0	0	0	0	0	0	0
ENSG00000196534.5_4	0	0	0	0	0	0	0	0	0
ENSG00000151640.13_4	4	14	8	34	11	19	12	9	23
ENSG00000160469.17_5	0	0	0	0	0	0	0	0	0
ENSG00000262492.1_5	0	8	4	6	0	0	0	0	0
ENSG00000234565.1_4	0	0	0	0	0	0	0	0	0
ENSG00000265186.1	0	0	0	0	0	0	0	0	0
ENSG00000200674.1	0	0	0	0	0	0	0	0	0
ENSG00000238280.2_8	9	0	30	7	0	4	13	3	0
ENSG00000130300.9_5	0	0	0	0	0	0	0	0	0
ENSG00000199311.1	0	0	0	0	0	0	0	0	0
ENSG00000128891.15_9	1036	1244	702	1269	535	1239	997	1164	970
ENSG00000206530.11_9	18	17	0	11	57	6	4	94	0
ENSG00000287400.1_2	0	0	0	0	0	0	0	0	0
ENSG00000239334.1	0	0	0	0	0	0	0	0	0
ENSG00000253519.1_5	0	0	0	0	0	0	0	0	0
ENSG00000232647.1_4	0	0	0	0	0	0	0	0	0
ENSG00000237975.7_8	8	59	12	22	50	30	7	135	0
ENSG00000223692.1_6	0	0	0	0	0	0	0	0	0
ENSG00000233694.6_7	0	4	0	0	0	0	2	0	0
ENSG00000248564.1_5	0	0	0	0	0	0	3	0	0
ENSG00000212258.1_1	0	0	0	0	0	0	0	0	0
ENSG00000196150.13_5	134	170	127	181	133	151	148	151	195
ENSG00000211665.3_4	0	0	0	0	0	0	0	0	0
ENSG00000206980.1	0	0	0	0	0	0	0	0	0
ENSG00000230281.1	0	0	0	0	0	0	0	0	0
ENSG00000223553.6_7	0	0	0	0	0	0	0	0	0
ENSG00000224488.1_4	0	0	0	0	5	0	13	0	0
ENSG00000198324.13_8	27	20	40	50	0	48	36	7	34
ENSG00000271842.1	0	0	0	0	0	0	0	0	0
ENSG00000134539.17_6	0	0	0	0	0	0	0	0	0
ENSG00000251632.1_5	0	0	0	0	0	0	0	0	0
ENSG00000255072.1_3	1	1	1	1	25	1	8	1	1
ENSG00000275993.3_8	11	15	15	8	12	17	14	12	9
ENSG00000183208.12_7	627	418	32	976	246	34	9	12	28
ENSG00000117281.16_6	0	0	0	0	0	0	7	0	0
ENSG00000151693.11_6	116	49	47	88	41	42	92	90	79
ENSG00000187721.8_5	0	0	0	0	0	0	0	0	0
ENSG00000105523.3_5	0	0	0	0	0	0	0	0	0
ENSG00000178573.7_5	74	27	56	105	16	72	77	123	14
ENSG00000269895.1_7	0	2	0	3	0	0	1	4	0
ENSG00000172171.11_6	1021	1349	913	1549	588	1435	1146	2416	1281
ENSG00000181323.8_5	0	0	0	0	0	0	0	0	0
ENSG00000230612.3_8	0	0	0	0	0	0	0	0	0
ENSG00000248538.8_7	4	11	0	0	0	6	8	2	0
ENSG00000244756.1_5	2	5	0	2	0	2	0	0	2
ENSG00000189002.10_5	0	0	0	0	0	0	0	0	0
ENSG00000226421.1_4	0	0	0	0	0	0	0	0	0
ENSG00000286562.1_1	0	0	0	0	0	0	0	0	0
ENSG00000241170.3_6	2	6	12	8	12	7	6	5	0
ENSG00000271268.1_5	0	0	3	0	0	0	2	4	0
ENSG00000198824.7_5	53	9	24	22	16	4	12	15	30
ENSG00000287542.1_4	114	64	11	109	45	50	0	105	136
ENSG00000090273.14_5	7622	3830	2137	7511	4259	3496	4753	5022	3434
ENSG00000254740.2_7	0	0	0	0	0	0	0	0	0
ENSG00000010539.11_7	46	81	85	128	87	102	24	72	98
ENSG00000271267.1_5	0	2	3	0	0	2	3	0	0
ENSG00000236459.1_4	0	0	0	0	0	0	0	0	0
ENSG00000184856.7_6	0	0	0	0	0	0	0	0	0
ENSG00000139445.18_5	0	0	0	0	0	0	0	0	0
ENSG00000255182.2_9	7	6	0	0	4	0	5	0	0
ENSG00000107562.16_4	542	510	1866	713	456	1399	219	767	702
ENSG00000186132.15_5	396	435	287	573	224	416	308	603	451
ENSG00000199151.1	0	0	0	0	0	0	0	0	0
ENSG00000119414.11_4	719	710	625	1077	524	1074	788	1143	1029
ENSG00000162736.17_7	2352	2112	1628	2564	1521	2162	2886	1802	1744
ENSG00000176204.13_5	0	0	0	0	0	0	0	0	0
ENSG00000199476.1	0	0	0	0	0	0	0	0	0
ENSG00000177990.12_6	0	8	0	0	0	0	0	16	3
ENSG00000177465.4_3	179	58	34	304	39	58	246	78	51
ENSG00000240370.6_5	169	142	34	182	141	133	74	198	87
ENSG00000145734.19_7	90	211	123	226	154	166	159	214	164
ENSG00000160294.11_7	920	551	567	977	582	918	700	637	870
ENSG00000221660.1	0	0	0	0	0	0	0	0	0
ENSG00000258481.1_7	0	0	0	0	0	0	0	0	0
ENSG00000227300.12_4	0	0	0	0	0	0	0	0	0
ENSG00000176732.7_6	20	4	12	5	3	33	15	47	9
ENSG00000282898.1_7	0	0	0	0	0	0	0	0	0
ENSG00000010318.21_5	48	45	19	55	30	21	33	77	14
ENSG00000235501.6_7	7	0	0	36	25	4	17	33	0
ENSG00000211865.1_4	0	0	0	0	0	0	0	0	0
ENSG00000288525.1_1	0	0	0	0	0	0	0	0	0
ENSG00000236908.2_7	8	0	3	17	0	0	9	0	0
ENSG00000100078.4_5	0	0	0	0	0	0	0	0	5
ENSG00000155858.6_4	25	0	23	38	21	56	12	92	35
ENSG00000285287.1_2	0	0	0	0	0	0	0	0	0
ENSG00000227269.1_6	0	0	0	0	0	0	0	0	0
ENSG00000259767.1_8	0	0	2	0	0	0	2	0	4
ENSG00000258887.3_7	0	0	0	0	0	0	0	0	0
ENSG00000219470.1_5	6	5	2	5	15	8	7	17	6
ENSG00000274685.1_6	0	0	0	0	0	0	0	0	0
ENSG00000285128.1_3	0	0	0	0	0	0	0	0	0
ENSG00000233299.1_4	0	0	0	0	0	0	0	0	0
ENSG00000287354.1_2	0	0	0	0	0	0	0	0	0
ENSG00000251297.1_4	0	0	0	0	0	0	0	0	0
ENSG00000234064.1_4	0	0	0	0	0	0	0	0	0
ENSG00000223719.1_5	0	0	0	0	0	0	0	0	0
ENSG00000274023.1_7	0	0	0	0	0	0	0	0	0
ENSG00000256424.2_8	0	0	0	0	0	0	0	0	0
